timestamp,action,decision,symbol,option_symbol,market_state,bullish_score,bearish_score,confidence,current_signal,bot_enabled,reason_log,entry_grade,live_grade,exit_grade,pnl,pnl_percent,current_price,entry_price,current_value,cost_basis,bot_budget,spent_today,trades_today,skip_reason,exit_reason,order_status,order_id,human_or_bot,max_unrealized_profit,max_drawdown,hold_time,spy_price_at_entry,spy_price_at_exit,market_state_at_entry,market_state_at_exit,ema_state,vwap_state,green_tick_percent,red_tick_percent
2026-07-01 04:56:47,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:57:05,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:57:06,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:57:23,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:57:24,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:57:42,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 04:57:42,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 04:58:00,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:58:01,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:58:18,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:58:19,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price below VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BEARISH,0,0
2026-07-01 04:58:37,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 04:58:38,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 04:58:55,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:58:56,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:59:13,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 04:59:14,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 04:59:31,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:59:32,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:59:49,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 04:59:50,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:00:06,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:00:07,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:00:25,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:00:26,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:00:43,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:00:44,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:01:01,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:01:02,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:01:20,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 05:01:21,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 05:01:38,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:01:39,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:01:56,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:01:58,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:02:15,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:02:16,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:02:33,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:02:34,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:02:52,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:02:53,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:03:10,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:03:11,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:03:29,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:03:30,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:03:47,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:03:48,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:04:06,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 05:04:06,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 05:04:24,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:04:25,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:04:43,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:04:44,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:02,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:03,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:21,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:22,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:40,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:41,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:58,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:05:59,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:06:16,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:06:17,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:06:34,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:06:35,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:06:52,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 05:06:53,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Price above VWAP | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,BULLISH,0,0
2026-07-01 05:07:11,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:07:12,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:07:29,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:07:30,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:07:47,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:07:48,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:08:05,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:08:06,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:08:24,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:08:25,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:08:42,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:08:42,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:00,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:01,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:18,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:19,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:36,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:37,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:55,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:09:56,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:10:13,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:10:14,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:10:32,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:10:33,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:10:50,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:10:51,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:11:08,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:11:09,SKIP,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,waiting for decision_time,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
2026-07-01 05:11:26,DO NOTHING,DO NOTHING,SPY,,CHOPPY,0,0,0,NONE,True,Market choppy | Stagnant market penalty | Confidence 0 is too low,,,,,,746.77,,,,500.0,0.0,0,no open position,,,,BOT,,,,,,,,NEUTRAL,NEUTRAL,0,0
